lim_idx	lim_name	lim_type	sl1344_idx	sl1344_name	sl1344_locus_tag	match_type
3371	grpE	mrna	2652	grpE	SL1344_RS13825	exact_lower
3372	yfjF	mrna	-1			none
3373	ratA	mrna	2468	ratA	SL1344_RS12895	exact_lower
3374	yfjH	mrna	-1			none
3375	abpB	mrna	-1			none
3376	abpA	mrna	-1			none
3377	yfjM	mrna	-1			none
3378	yfjU	mrna	-1			none
3379	ypjA	mrna	-1			none
3380	ypjB	mrna	-1			none
3381	ypjC	mrna	-1			none
3382	kbp	mrna	-1			none
3383	yqaE	mrna	-1			none
3384	stpA	mrna	2777	stpA	SL1344_RS14495	exact_lower
3385	ygaC	mrna	-1			none
3386	luxS	mrna	2795	luxS	SL1344_RS14590	exact_lower
3387	gshA	mrna	2796	gshA	SL1344_RS14595	exact_lower
3388	yqaA	mrna	-1			none
3389	yqaB	mrna	2798	yqaB	SL1344_RS14605	exact_lower
3390	csrA	mrna	2799	csrA	SL1344_RS14635	exact_lower
3391	alaS	mrna	2800	alaS	SL1344_RS14640	exact_lower
3392	recX	mrna	2801	recX	SL1344_RS14645	exact_lower
3393	recA	mrna	2802	recA	SL1344_RS14650	exact_lower
3394	pncC	mrna	2803	pncC	SL1344_RS14655	exact_lower
3395	mltB	mrna	2805	mltB	SL1344_RS14660	exact_lower
3396	norR	mrna	2813	norR	SL1344_RS14705	exact_lower
3397	hypF	mrna	2816	hypF	SL1344_RS14720	exact_lower
3398	hydN	mrna	2817	hydN	SL1344_RS14725	exact_lower
3399	ascG	mrna	-1			none
3400	hycI	mrna	2819	hycI	SL1344_RS14735	exact_lower
3401	hycH	mrna	-1			none
3402	hycG	mrna	2821	hycG	SL1344_RS14745	exact_lower
3403	hycF	mrna	2822	hycF	SL1344_RS14750	exact_lower
3404	hycE	mrna	2823	hycE	SL1344_RS14755	exact_lower
3405	hycD	mrna	-1			none
3406	hycC	mrna	2825	hycC	SL1344_RS14765	exact_lower
3407	hycB	mrna	2826	hycB	SL1344_RS14770	exact_lower
3408	hycA	mrna	2827	hycA	SL1344_RS14775	exact_lower
3409	ygbA	mrna	-1			none
3410	ygbI	mrna	2892	ygbI	SL1344_RS15105	exact_lower
3411	rpoS	mrna	2897	rpoS	SL1344_RS15130	exact_lower
3412	nlpD	mrna	2898	nlpD	SL1344_RS15135	exact_lower
3413	pcm	mrna	-1			none
3414	umpG	mrna	-1			none
3415	truD	mrna	2902	truD	SL1344_RS15150	exact_lower
3416	ispF	mrna	2903	ispF	SL1344_RS15155	exact_lower
3417	ispD	mrna	2904	ispD	SL1344_RS15160	exact_lower
3418	ftsB	mrna	2905	ftsB	SL1344_RS15165	exact_lower
3419	ygbE	mrna	-1			none
3420	cysC	mrna	2907	cysC	SL1344_RS15175	exact_lower
3421	cysN	mrna	2908	cysN	SL1344_RS15180	exact_lower
3422	cysD	mrna	2909	cysD	SL1344_RS15185	exact_lower
3423	cas2	mrna	-1			none
3424	cas1	mrna	-1			none
3425	casE	mrna	-1			none
3426	casD	mrna	-1			none
3427	casC	mrna	-1			none
3428	casB	mrna	2916	casB	SL1344_RS15220	exact_lower
3429	casA	mrna	2917	casA	SL1344_RS15225	exact_lower
3430	cas3	mrna	-1			none
3431	cysH	mrna	2920	cysH	SL1344_RS15240	exact_lower
3432	cysI	mrna	2921	cysI	SL1344_RS15245	exact_lower
3433	cysJ	mrna	2922	cysJ	SL1344_RS15250	exact_lower
3434	ygcQ	mrna	-1			none
3435	ygcR	mrna	-1			none
3436	ygcS	mrna	-1			none
3437	ygcU	mrna	-1			none
3438	ygcW	mrna	-1			none
3439	queE	mrna	2925	queE	SL1344_RS15265	exact_lower
3440	eno	mrna	2926	eno	SL1344_RS15270	exact_lower
3441	pyrG	mrna	2927	pyrG	SL1344_RS15275	exact_lower
3442	mazG	mrna	2928	mazG	SL1344_RS15280	exact_lower
3443	mazF	mrna	-1			none
3444	mazE	mrna	-1			none
3445	relA	mrna	2931	relA	SL1344_RS15295	exact_lower
3446	rlmD	mrna	2932	rlmD	SL1344_RS15300	exact_lower
3447	gudD	mrna	2935	gudD	SL1344_RS15315	exact_lower
3448	gudX	mrna	-1			none
3449	gudP	mrna	2937	gudP	SL1344_RS15325	exact_lower
3450	yqcA	mrna	-1			none
3451	truC	mrna	2940	truC	SL1344_RS15335	exact_lower
3452	yqcC	mrna	-1			none
3453	syd	mrna	2942	syd	SL1344_RS15350	exact_lower
3454	fucO	mrna	2948	fucO	SL1344_RS15380	exact_lower
3455	fucA	mrna	2949	fucA	SL1344_RS15385	exact_lower
3456	rlmM	mrna	2955	rlmM	SL1344_RS15415	exact_lower
3457	ygdD	mrna	-1			none
3458	gcvA	mrna	2957	gcvA	SL1344_RS15425	exact_lower
3459	ygdI	mrna	-1			none
3460	tcdA	mrna	2962	tcdA	SL1344_RS15450	exact_lower
3461	mltA	mrna	2963	mltA	SL1344_RS15455	exact_lower
3462	amiC	mrna	2964	amiC	SL1344_RS15470	exact_lower
3463	recD	mrna	2966	recD	SL1344_RS15480	exact_lower
3464	recB	mrna	2967	recB	SL1344_RS15485	exact_lower
3465	ptrA	mrna	2968	ptrA	SL1344_RS15490	exact_lower
3466	recC	mrna	2969	recC	SL1344_RS15495	exact_lower
3467	ppdC	mrna	-1			none
3468	ygdB	mrna	-1			none
3469	ppdB	mrna	-1			none
3470	ppdA	mrna	-1			none
3471	thyA	mrna	2974	thyA	SL1344_RS15525	exact_lower
3472	lgt	mrna	2975	lgt	SL1344_RS15530	exact_lower
3473	ptsP	mrna	2976	ptsP	SL1344_RS15535	exact_lower
3474	rppH	mrna	2977	rppH	SL1344_RS15540	exact_lower
3475	ygdT	mrna	-1			none
3476	lplT	mrna	2982	lplT	SL1344_RS15570	exact_lower
3477	aas	mrna	2983	aas	SL1344_RS15575	exact_lower
3478	lysA	mrna	2986	lysA	SL1344_RS15590	exact_lower
3479	ygeA	mrna	-1			none
3480	araE	mrna	2989	araE	SL1344_RS15605	exact_lower
3481	kduD	mrna	2990	kduD	SL1344_RS15610	exact_lower
3482	kduI	mrna	2991	kduI	SL1344_RS15615	exact_lower
3483	yqeF	mrna	-1			none
3484	yqeL	mrna	-1			none
3485	yqeK	mrna	-1			none
3486	insD4	mrna	-1			none
3487	insC4	mrna	-1			none
3488	ygeQ	mrna	-1			none
3489	actS	mrna	3010	actS	SL1344_RS15715	exact_lower
3490	ygeV	mrna	-1			none
3491	yqeB	mrna	-1			none
3492	yqeC	mrna	-1			none
3493	ygfS	mrna	-1			none
3494	ygfT	mrna	-1			none
3495	yqfH	mrna	-1			none
3496	lysS	mrna	3012	lysS	SL1344_RS15725	exact_lower
3497	prfB	mrna	3013	prfB	SL1344_RS15730	exact_lower
3498	recJ	mrna	3014	recJ	SL1344_RS15735	exact_lower
3499	dsbC	mrna	3015	dsbC	SL1344_RS15740	exact_lower
3500	xerD	mrna	3016	xerD	SL1344_RS15745	exact_lower
3501	ygfX	mrna	-1			none
3502	sdhE	mrna	3019	sdhE	SL1344_RS15760	exact_lower
3503	yqfA	mrna	-1			none
3504	yqfB	mrna	3022	yqfB	SL1344_RS15780	exact_lower
3505	ygfF	mrna	-1			none
3506	gcvP	mrna	3025	gcvP	SL1344_RS15795	exact_lower
3507	gcvH	mrna	3026	gcvH	SL1344_RS15800	exact_lower
3508	gcvT	mrna	3027	gcvT	SL1344_RS15805	exact_lower
3509	ubiI	mrna	3028	ubiI	SL1344_RS15810	exact_lower
3510	ubiH	mrna	3029	ubiH	SL1344_RS15815	exact_lower
3511	pepP	mrna	3030	pepP	SL1344_RS15820	exact_lower
3512	ygfB	mrna	-1			none
3513	serA	mrna	3034	serA	SL1344_RS15840	exact_lower
3514	rpiA	mrna	3035	rpiA	SL1344_RS15845	exact_lower
3515	ygfI	mrna	-1			none
3516	yggE	mrna	-1			none
3517	argO	mrna	3038	argO	SL1344_RS15865	exact_lower
3518	mscS	mrna	-1			none
3519	fbaA	mrna	3040	fbaA	SL1344_RS15875	exact_lower
3520	pgk	mrna	3041	pgk	SL1344_RS15880	exact_lower
3521	epd	mrna	3042	epd	SL1344_RS15885	exact_lower
3522	yggC	mrna	-1			none
3523	fumE	mrna	-1			none
3524	yggF	mrna	-1			none
3525	yggP	mrna	-1			none
3526	cmtA	mrna	-1			none
3527	cmtB	mrna	-1			none
3528	tktA	mrna	-1			none
3529	speB	mrna	3050	speB	SL1344_RS15925	exact_lower
3530	speA	mrna	3059	speA	SL1344_RS15970	exact_lower
3531	yqgB	mrna	3060	yqgB	SL1344_RS15975	exact_lower
3532	yqgG	mrna	-1			none
3533	yqgD	mrna	-1			none
3534	yggR	mrna	-1			none
3535	yggM	mrna	-1			none
3536	ansB	mrna	3079	ansB	SL1344_RS16065	exact_lower
3537	yggN	mrna	-1			none
3538	yggL	mrna	-1			none
3539	trmB	mrna	3082	trmB	SL1344_RS16080	exact_lower
3540	speC	mrna	-1			none
3541	yqgH	mrna	-1			none
3542	yghD	mrna	-1			none
3543	yghE	mrna	-1			none
3544	yghF	mrna	-1			none
3545	yghG	mrna	-1			none
3546	pppA	mrna	-1			none
3547	yghJ	mrna	-1			none
3548	glcA	mrna	-1			none
3549	glcB	mrna	-1			none
3550	glcG	mrna	-1			none
3551	glcF	mrna	-1			none
3552	glcE	mrna	-1			none
3553	glcD	mrna	-1			none
3554	yghO	mrna	-1			none
3555	yghQ	mrna	-1			none
3556	yghR	mrna	-1			none
3557	yghS	mrna	-1			none
3558	pitB	mrna	-1			none
3559	gss	mrna	3111	gss	SL1344_RS16235	exact_lower
3560	hybG	mrna	3115	hybG	SL1344_RS16255	exact_lower
3561	hybF	mrna	-1			none
3562	hybE	mrna	3117	hybE	SL1344_RS16265	exact_lower
3563	hybD	mrna	1457	hybD	SL1344_RS07635	exact_lower
3564	hybC	mrna	3119	hybC	SL1344_RS16275	exact_lower
3565	hybB	mrna	3120	hybB	SL1344_RS16280	exact_lower
3566	hybA	mrna	3121	hybA	SL1344_RS16285	exact_lower
3567	hybO	mrna	3122	hybO	SL1344_RS16290	exact_lower
3568	yghW	mrna	-1			none
3569	yqhI	mrna	-1			none
3570	yqhA	mrna	-1			none
3571	exbD	mrna	3130	exbD	SL1344_RS16330	exact_lower
3572	exbB	mrna	3131	exbB	SL1344_RS16335	exact_lower
3573	yqhC	mrna	-1			none
3574	ygiQ	mrna	-1			none
3575	ftsP	mrna	3143	ftsP	SL1344_RS16405	exact_lower
3576	plsC	mrna	3144	plsC	SL1344_RS16410	exact_lower
3577	parC	mrna	3145	parC	SL1344_RS16415	exact_lower
3578	ygiS	mrna	-1			none
3579	mqsA	mrna	-1			none
3580	mqsR	mrna	-1			none
3581	ygiV	mrna	-1			none
3582	ygiW	mrna	-1			none
3583	ygiZ	mrna	-1			none
3584	parE	mrna	3152	parE	SL1344_RS16450	exact_lower
3585	yqiA	mrna	3153	yqiA	SL1344_RS16455	exact_lower
3586	cpdA	mrna	3154	cpdA	SL1344_RS16460	exact_lower
3587	yqiB	mrna	-1			none
3588	nudF	mrna	3156	nudF	SL1344_RS16470	exact_lower
3589	ygiD	mrna	3160	ygiD	SL1344_RS16490	exact_lower
3590	yqiD	mrna	-1			none
3591	ribB	mrna	3166	ribB	SL1344_RS16520	exact_lower
3592	glgS	mrna	3168	glgS	SL1344_RS16530	exact_lower
3593	hldE	mrna	3172	hldE	SL1344_RS16545	exact_lower
3594	glnE	mrna	3173	glnE	SL1344_RS16550	exact_lower
3595	ygiF	mrna	-1			none
3596	bacA	mrna	3177	bacA	SL1344_RS16570	exact_lower
3597	folB	mrna	3178	folB	SL1344_RS16575	exact_lower
3598	ttdR	mrna	-1			none
3599	tsaD	mrna	3181	tsaD	SL1344_RS16585	exact_lower
3600	mug	mrna	3185	mug	SL1344_RS16605	exact_lower
3601	nfeF	mrna	-1			none
3602	aer	mrna	-1			none
3603	ygjH	mrna	-1			none
3604	higA	mrna	-1			none
3605	higB	mrna	-1			none
3606	rlmG	mrna	3192	rlmG	SL1344_RS16645	exact_lower
3607	ygjV	mrna	-1			none
3608	uxaA	mrna	-1			none
3609	uxaC	mrna	3109	uxaC	SL1344_RS16225	exact_lower
3610	yhaJ	mrna	3207	yhaJ	SL1344_RS16720	exact_lower
3611	cyuA	mrna	-1			none
3612	cyuP	mrna	-1			none
3613	tdcG	mrna	3212	tdcG	SL1344_RS16745	exact_lower
3614	tdcF	mrna	-1			none
3615	tdcE	mrna	-1			none
3616	tdcD	mrna	3214	tdcD	SL1344_RS16755	exact_lower
3617	tdcC	mrna	3215	tdcC	SL1344_RS16760	exact_lower
3618	tdcB	mrna	3216	tdcB	SL1344_RS16765	exact_lower
3619	tdcA	mrna	3217	tdcA	SL1344_RS16770	exact_lower
3620	garK	mrna	3218	garK	SL1344_RS16775	exact_lower
3621	garR	mrna	3219	garR	SL1344_RS16780	exact_lower
3622	garL	mrna	3220	garL	SL1344_RS16785	exact_lower
3623	garP	mrna	-1			none
3624	agaR	mrna	-1			none
3625	rsmI	mrna	3234	rsmI	SL1344_RS16855	exact_lower
3626	yraQ	mrna	-1			none
3627	yraR	mrna	-1			none
3628	yhbP	mrna	-1			none
3629	yhbS	mrna	-1			none
3630	ubiT	mrna	3244	ubiT	SL1344_RS16905	exact_lower
3631	mtr	mrna	3250	mtr	SL1344_RS16935	exact_lower
3632	deaD	mrna	3251	deaD	SL1344_RS16940	exact_lower
3633	yrbN	mrna	3252	yrbN	SL1344_RS27420	exact_lower
3634	nlpI	mrna	3253	nlpI	SL1344_RS16945	exact_lower
3635	pnp	mrna	3254	pnp	SL1344_RS16950	exact_lower
3636	rpsO	mrna	3255	rpsO	SL1344_RS16955	exact_lower
3637	truB	mrna	3256	truB	SL1344_RS16960	exact_lower
3638	rbfA	mrna	3257	rbfA	SL1344_RS16965	exact_lower
3639	infB	mrna	3258	infB	SL1344_RS16970	exact_lower
3640	nusA	mrna	3259	nusA	SL1344_RS16975	exact_lower
3641	rimP	mrna	3260	rimP	SL1344_RS16980	exact_lower
3642	yhbX	mrna	-1			none
3643	secG	mrna	3263	secG	SL1344_RS17005	exact_lower
3644	glmM	mrna	3264	glmM	SL1344_RS17010	exact_lower
3645	folP	mrna	3265	folP	SL1344_RS17015	exact_lower
3646	ftsH	mrna	3267	ftsH	SL1344_RS17025	exact_lower
3647	rlmE	mrna	3268	rlmE	SL1344_RS17030	exact_lower
3648	greA	mrna	3270	greA	SL1344_RS17040	exact_lower
3649	obgE	mrna	-1			none
3650	yhbE	mrna	-1			none
3651	rpmA	mrna	3274	rpmA	SL1344_RS17065	exact_lower
3652	rplU	mrna	3275	rplU	SL1344_RS17070	exact_lower
3653	murA	mrna	3278	murA	SL1344_RS17085	exact_lower
3654	ibaG	mrna	3279	ibaG	SL1344_RS17090	exact_lower
3655	mlaB	mrna	3280	mlaB	SL1344_RS17095	exact_lower
3656	mlaC	mrna	3281	mlaC	SL1344_RS17100	exact_lower
3657	mlaD	mrna	3282	mlaD	SL1344_RS17105	exact_lower
3658	mlaE	mrna	3283	mlaE	SL1344_RS17110	exact_lower
3659	mlaF	mrna	3284	mlaF	SL1344_RS17115	exact_lower
3660	mtgA	mrna	3297	mtgA	SL1344_RS17180	exact_lower
3661	elbB	mrna	3298	elbB	SL1344_RS17185	exact_lower
3662	arcB	mrna	3299	arcB	SL1344_RS17190	exact_lower
3663	yhcC	mrna	-1			none
3664	insH10	mrna	-1			none
3665	nanQ	mrna	3306	nanQ	SL1344_RS17230	exact_lower
3666	nanK	mrna	3307	nanK	SL1344_RS17235	exact_lower
3667	nanE	mrna	-1			none
3668	nanT	mrna	3309	nanT	SL1344_RS17245	exact_lower
3669	nanA	mrna	3310	nanA	SL1344_RS17250	exact_lower
3670	nanR	mrna	3311	nanR	SL1344_RS17255	exact_lower
3671	sspB	mrna	3312	sspB	SL1344_RS17260	exact_lower
3672	sspA	mrna	3313	sspA	SL1344_RS17265	exact_lower
3673	rpsI	mrna	3315	rpsI	SL1344_RS17275	exact_lower
3674	rplM	mrna	3316	rplM	SL1344_RS17280	exact_lower
3675	zapE	mrna	3317	zapE	SL1344_RS17285	exact_lower
3676	mdh	mrna	3330	mdh	SL1344_RS17350	exact_lower
3677	yhcO	mrna	-1			none
3678	aaeB	mrna	3335	aaeB	SL1344_RS17375	exact_lower
3679	aaeA	mrna	3336	aaeA	SL1344_RS17380	exact_lower
3680	aaeX	mrna	3337	aaeX	SL1344_RS17385	exact_lower
3681	tldD	mrna	3339	tldD	SL1344_RS17395	exact_lower
3682	yhdP	mrna	3340	yhdP	SL1344_RS17400	exact_lower
3683	rng	mrna	3341	rng	SL1344_RS17405	exact_lower
3684	yhdE	mrna	-1			none
3685	mreD	mrna	3343	mreD	SL1344_RS17415	exact_lower
3686	mreC	mrna	3344	mreC	SL1344_RS17420	exact_lower
3687	mreB	mrna	3345	mreB	SL1344_RS17425	exact_lower
3688	csrD	mrna	3346	csrD	SL1344_RS17435	exact_lower
3689	envR	mrna	3360	envR	SL1344_RS17505	exact_lower
3690	yrdB	mrna	-1			none
3691	aroE	mrna	3367	aroE	SL1344_RS17565	exact_lower
3692	tsaC	mrna	3368	tsaC	SL1344_RS17570	exact_lower
3693	yrdD	mrna	-1			none
3694	smg	mrna	3370	smg	SL1344_RS17580	exact_lower
3695	smf	mrna	-1			none
3696	arfA	mrna	-1			none
3697	zntR	mrna	3377	zntR	SL1344_RS17620	exact_lower
3698	yhdN	mrna	-1			none
3699	rplQ	mrna	3379	rplQ	SL1344_RS17630	exact_lower
3700	rpoA	mrna	-1			none
3701	rpsD	mrna	3381	rpsD	SL1344_RS17640	exact_lower
3702	rpsK	mrna	3382	rpsK	SL1344_RS17645	exact_lower
3703	rpsM	mrna	3383	rpsM	SL1344_RS17650	exact_lower
3704	rpmJ	mrna	3384	rpmJ	SL1344_RS17655	exact_lower
3705	secY	mrna	3385	secY	SL1344_RS17660	exact_lower
3706	rplO	mrna	3386	rplO	SL1344_RS17665	exact_lower
3707	rpmD	mrna	3387	rpmD	SL1344_RS17670	exact_lower
3708	rpsE	mrna	3388	rpsE	SL1344_RS17675	exact_lower
3709	rplR	mrna	3389	rplR	SL1344_RS17680	exact_lower
3710	rplF	mrna	3390	rplF	SL1344_RS17685	exact_lower
3711	rpsH	mrna	3391	rpsH	SL1344_RS17690	exact_lower
3712	rpsN	mrna	3392	rpsN	SL1344_RS17695	exact_lower
3713	rplE	mrna	3393	rplE	SL1344_RS17700	exact_lower
3714	rplX	mrna	3394	rplX	SL1344_RS17705	exact_lower
3715	rplN	mrna	3395	rplN	SL1344_RS17710	exact_lower
3716	rpsQ	mrna	3396	rpsQ	SL1344_RS17715	exact_lower
3717	rpmC	mrna	3397	rpmC	SL1344_RS17720	exact_lower
3718	rplP	mrna	3398	rplP	SL1344_RS17725	exact_lower
3719	rpsC	mrna	3399	rpsC	SL1344_RS17730	exact_lower
3720	rplV	mrna	3400	rplV	SL1344_RS17735	exact_lower
3721	rpsS	mrna	3401	rpsS	SL1344_RS17740	exact_lower
3722	rplB	mrna	3402	rplB	SL1344_RS17745	exact_lower
3723	rplW	mrna	3403	rplW	SL1344_RS17750	exact_lower
3724	rplD	mrna	3404	rplD	SL1344_RS17755	exact_lower
3725	rplC	mrna	3405	rplC	SL1344_RS17760	exact_lower
3726	rpsJ	mrna	3406	rpsJ	SL1344_RS17765	exact_lower
3727	gspB	mrna	-1			none
3728	gspA	mrna	-1			none
3729	bfr	mrna	3408	bfr	SL1344_RS17775	exact_lower
3730	bfd	mrna	3409	bfd	SL1344_RS17780	exact_lower
3731	chiA	mrna	-1			none
3732	tufA	mrna	-1			none
3733	fusA	mrna	3411	fusA	SL1344_RS17790	exact_lower
3734	rpsG	mrna	3412	rpsG	SL1344_RS17795	exact_lower
3735	rpsL	mrna	3413	rpsL	SL1344_RS17800	exact_lower
3736	tusB	mrna	3414	tusB	SL1344_RS17805	exact_lower
3737	tusC	mrna	3415	tusC	SL1344_RS17810	exact_lower
3738	tusD	mrna	3416	tusD	SL1344_RS17815	exact_lower
3739	yheO	mrna	-1			none
3740	fkpA	mrna	3418	fkpA	SL1344_RS17825	exact_lower
3741	slyD	mrna	3420	slyD	SL1344_RS17835	exact_lower
3742	yheV	mrna	-1			none
3743	kefB	mrna	3422	kefB	SL1344_RS17845	exact_lower
3744	kefG	mrna	3423	kefG	SL1344_RS17850	exact_lower
3745	yhfA	mrna	-1			none
3746	argD	mrna	3433	argD	SL1344_RS17900	exact_lower
3747	yrfJ	mrna	-1			none
3748	pabA	mrna	3434	pabA	SL1344_RS17905	exact_lower
3749	fic	mrna	-1			none
3750	yhfG	mrna	-1			none
3751	ppiA	mrna	3437	ppiA	SL1344_RS17920	exact_lower
3752	yhfS	mrna	-1			none
3753	yhfT	mrna	-1			none
3754	yhfU	mrna	-1			none
3755	php	mrna	-1			none
3756	yhfW	mrna	-1			none
3757	yhfX	mrna	-1			none
3758	yhfY	mrna	-1			none
3759	yhfZ	mrna	-1			none
3760	trpS	mrna	3446	trpS	SL1344_RS17965	exact_lower
3761	gph	mrna	3447	gph	SL1344_RS17970	exact_lower
3762	rpe	mrna	3448	rpe	SL1344_RS17975	exact_lower
3763	dam	mrna	3449	dam	SL1344_RS17980	exact_lower
3764	damX	mrna	3450	damX	SL1344_RS17985	exact_lower
3765	aroB	mrna	3451	aroB	SL1344_RS17990	exact_lower
3766	aroK	mrna	3452	aroK	SL1344_RS17995	exact_lower
3767	hofQ	mrna	3453	hofQ	SL1344_RS18000	exact_lower
3768	hofP	mrna	-1			none
3769	hofO	mrna	-1			none
3770	hofN	mrna	-1			none
3771	hofM	mrna	-1			none
3772	nudE	mrna	3459	nudE	SL1344_RS18030	exact_lower
3773	yhgE	mrna	-1			none
3774	envZ	mrna	3466	envZ	SL1344_RS18065	exact_lower
3775	ompR	mrna	3467	ompR	SL1344_RS18070	exact_lower
3776	bioH	mrna	3474	bioH	SL1344_RS18105	exact_lower
3777	malQ	mrna	3478	malQ	SL1344_RS18125	exact_lower
3778	malP	mrna	3479	malP	SL1344_RS18130	exact_lower
3779	rtcA	mrna	3483	rtcA	SL1344_RS18150	exact_lower
3780	rtcB	mrna	3484	rtcB	SL1344_RS18155	exact_lower
3781	glpG	mrna	3487	glpG	SL1344_RS18175	exact_lower
3782	glpE	mrna	3488	glpE	SL1344_RS18180	exact_lower
3783	yzgL	mrna	-1			none
3784	glgP	mrna	3497	glgP	SL1344_RS18225	exact_lower
3785	glgA	mrna	3498	glgA	SL1344_RS18230	exact_lower
3786	glgC	mrna	3499	glgC	SL1344_RS18235	exact_lower
3787	glgX	mrna	1479	glgX	SL1344_RS07760	exact_lower
3788	glgB	mrna	3501	glgB	SL1344_RS18245	exact_lower
3789	yhgO	mrna	-1			none
3790	yhgP	mrna	-1			none
3791	asd	mrna	3502	asd	SL1344_RS18250	exact_lower
3792	gntU	mrna	3504	gntU	SL1344_RS18255	exact_lower
3793	gntK	mrna	3505	gntK	SL1344_RS18260	exact_lower
3794	gntR	mrna	3506	gntR	SL1344_RS18265	exact_lower
3795	yhhW	mrna	-1			none
3796	yhhX	mrna	-1			none
3797	ggt	mrna	3514	ggt	SL1344_RS18305	exact_lower
3798	ugpQ	mrna	3516	ugpQ	SL1344_RS18315	exact_lower
3799	ugpC	mrna	-1			none
3800	ugpE	mrna	3518	ugpE	SL1344_RS18325	exact_lower
3801	ugpA	mrna	3519	ugpA	SL1344_RS18330	exact_lower
3802	ugpB	mrna	3520	ugpB	SL1344_RS18335	exact_lower
3803	livF	mrna	3523	livF	SL1344_RS18350	exact_lower
3804	livG	mrna	3524	livG	SL1344_RS18355	exact_lower
3805	livM	mrna	3525	livM	SL1344_RS18360	exact_lower
3806	livH	mrna	3526	livH	SL1344_RS18365	exact_lower
3807	livK	mrna	3527	livK	SL1344_RS18370	exact_lower
3808	livJ	mrna	3530	livJ	SL1344_RS18385	exact_lower
3809	rpoH	mrna	3531	rpoH	SL1344_RS18390	exact_lower
3810	ftsX	mrna	3532	ftsX	SL1344_RS18395	exact_lower
3811	ftsE	mrna	3533	ftsE	SL1344_RS18400	exact_lower
3812	ftsY	mrna	3534	ftsY	SL1344_RS18405	exact_lower
3813	yhhM	mrna	-1			none
3814	tusA	mrna	3541	tusA	SL1344_RS18440	exact_lower
3815	yhhS	mrna	-1			none
3816	yhhJ	mrna	-1			none
3817	rbbA	mrna	3549	rbbA	SL1344_RS18480	exact_lower
3818	yhiI	mrna	-1			none
3819	yhiY	mrna	-1			none
3820	yhiJ	mrna	-1			none
3821	yhiN	mrna	-1			none
3822	uspB	mrna	3553	uspB	SL1344_RS18500	exact_lower
3823	yriA	mrna	-1			none
3824	yriB	mrna	-1			none
3825	rsmJ	mrna	3556	rsmJ	SL1344_RS18515	exact_lower
3826	prlC	mrna	3557	prlC	SL1344_RS18520	exact_lower
3827	dinQ	mrna	-1			none
3828	insH11	mrna	-1			none
3829	yhiD	mrna	-1			none
3830	hdeB	mrna	1483	hdeB	SL1344_RS07780	exact_lower
3831	hdeA	mrna	-1			none
3832	gadW	mrna	-1			none
3833	gadX	mrna	-1			none
3834	gadA	mrna	-1			none
3835	ccp	mrna	-1			none
3836	yhjB	mrna	-1			none
3837	yhjG	mrna	-1			none
3838	pdeH	mrna	3574	pdeH	SL1344_RS18605	exact_lower
3839	yhjJ	mrna	-1			none
3840	dctA	mrna	3577	dctA	SL1344_RS18620	exact_lower
3841	pdeK	mrna	-1			none
3842	bcsC	mrna	3579	bcsC	SL1344_RS18630	exact_lower
3843	bcsZ	mrna	3580	bcsZ	SL1344_RS18635	exact_lower
3844	bcsB	mrna	3581	bcsB	SL1344_RS18640	exact_lower
3845	bcsA	mrna	3582	bcsA	SL1344_RS18645	exact_lower
3846	yhjR	mrna	-1			none
3847	ldrD	mrna	-1			none
3848	dppF	mrna	3590	dppF	SL1344_RS18690	exact_lower
3849	dppD	mrna	3591	dppD	SL1344_RS18695	exact_lower
3850	dppC	mrna	3592	dppC	SL1344_RS18700	exact_lower
3851	dppB	mrna	3593	dppB	SL1344_RS18705	exact_lower
3852	dppA	mrna	3594	dppA	SL1344_RS18710	exact_lower
3853	eptB	mrna	3598	eptB	SL1344_RS18740	exact_lower
3854	yhjX	mrna	-1			none
3855	yhjY	mrna	-1			none
3856	bisC	mrna	-1			none
3857	yiaF	mrna	-1			none
3858	hokA	mrna	-1			none
3859	glyS	mrna	3616	glyS	SL1344_RS18835	exact_lower
3860	glyQ	mrna	3617	glyQ	SL1344_RS18840	exact_lower
3861	ysaB	mrna	-1			none
3862	yiaA	mrna	-1			none
3863	yiaB	mrna	-1			none
3864	xylB	mrna	3621	xylB	SL1344_RS18860	exact_lower
3865	xylA	mrna	3622	xylA	SL1344_RS18865	exact_lower
3866	bax	mrna	-1			none
3867	baxL	mrna	-1			none
3868	ysaA	mrna	-1			none
3869	plaR	mrna	-1			none
3870	yiaT	mrna	-1			none
3871	yiaV	mrna	-1			none
3872	yiaW	mrna	-1			none
3873	aldB	mrna	3641	aldB	SL1344_RS18965	exact_lower
3874	yiaY	mrna	-1			none
3875	selB	mrna	3643	selB	SL1344_RS18975	exact_lower
3876	selA	mrna	3644	selA	SL1344_RS18980	exact_lower
3877	yibF	mrna	-1			none
3878	yibH	mrna	-1			none
3879	yibI	mrna	-1			none
3880	yibT	mrna	-1			none
3881	cysE	mrna	3659	cysE	SL1344_RS19060	exact_lower
3882	gpsA	mrna	3660	gpsA	SL1344_RS19065	exact_lower
3883	secB	mrna	3661	secB	SL1344_RS19070	exact_lower
3884	grxC	mrna	3662	grxC	SL1344_RS19075	exact_lower
3885	yibN	mrna	-1			none
3886	waaH	mrna	-1			none
3887	tdh	mrna	3668	tdh	SL1344_RS19105	exact_lower
3888	kbl	mrna	3669	kbl	SL1344_RS19110	exact_lower
