idx	name	locus_tag	type	start	end	strand
3013	prfB	SL1344_RS15730	mrna	3221466	3222564	-
3014	recJ	SL1344_RS15735	mrna	3222669	3224402	-
3015	dsbC	SL1344_RS15740	mrna	3224408	3225121	-
3016	xerD	SL1344_RS15745	mrna	3225145	3226041	-
3017	fldB	SL1344_RS15750	mrna	3226154	3226675	+
3018	SL1344_RS15755	SL1344_RS15755	mrna	3226728	3227141	-
3019	sdhE	SL1344_RS15760	mrna	3227122	3227388	-
3020	ygfZ	SL1344_RS15770	mrna	3227638	3228618	+
3021	trhA	SL1344_RS15775	mrna	3228734	3229393	-
3022	yqfB	SL1344_RS15780	mrna	3229557	3229868	-
3023	bglA	SL1344_RS15785	mrna	3230027	3231460	+
3024	SL1344_RS15790	SL1344_RS15790	mrna	3231508	3232401	-
3025	gcvP	SL1344_RS15795	mrna	3232857	3235730	-
3026	gcvH	SL1344_RS15800	mrna	3235893	3236282	-
3027	gcvT	SL1344_RS15805	mrna	3236308	3237402	-
3028	ubiI	SL1344_RS15810	mrna	3237857	3239059	-
3029	ubiH	SL1344_RS15815	mrna	3239185	3240363	-
3030	pepP	SL1344_RS15820	mrna	3240360	3241676	-
3031	SL1344_RS15825	SL1344_RS15825	mrna	3241702	3242280	-
3032	zapA	SL1344_RS15830	mrna	3242447	3242776	+
3033	SL1344_RS15835	SL1344_RS15835	mrna	3243022	3243618	+
3034	serA	SL1344_RS15840	mrna	3243999	3245231	-
3035	rpiA	SL1344_RS15845	mrna	3245497	3246156	-
3036	argP	SL1344_RS15850	mrna	3246310	3247203	+
3037	SL1344_RS15860	SL1344_RS15860	mrna	3247469	3248215	-
3038	argO	SL1344_RS15865	mrna	3248309	3248944	-
3039	SL1344_RS15870	SL1344_RS15870	mrna	3249144	3250004	-
3040	fbaA	SL1344_RS15875	mrna	3250231	3251310	-
3041	pgk	SL1344_RS15880	mrna	3251412	3252575	-
3042	epd	SL1344_RS15885	mrna	3252597	3253643	-
3043	SL1344_RS15890	SL1344_RS15890	mrna	3254017	3254442	+
3044	SL1344_RS15895	SL1344_RS15895	mrna	3254468	3255046	+
3045	SL1344_RS15900	SL1344_RS15900	mrna	3255047	3255754	+
3046	SL1344_RS15905	SL1344_RS15905	mrna	3255742	3256419	+
3047	SL1344_RS15910	SL1344_RS15910	mrna	3256413	3257069	+
3048	tkt	SL1344_RS15915	mrna	3257113	3259104	-
3049	SL1344_RS15920	SL1344_RS15920	mrna	3259380	3260138	+
3050	speB	SL1344_RS15925	mrna	3260239	3261159	-
3051	SL1344_RS15930	SL1344_RS15930	mrna	3261364	3262320	-
3052	SL1344_RS15935	SL1344_RS15935	mrna	3262534	3263007	-
3053	SL1344_RS15940	SL1344_RS15940	mrna	3263046	3264053	-
3054	SL1344_RS15945	SL1344_RS15945	mrna	3264067	3265083	-
3055	SL1344_RS15950	SL1344_RS15950	mrna	3265086	3266558	-
3056	SL1344_RS27855	SL1344_RS27855	mrna	3267408	3267485	+
3057	SL1344_RS15960	SL1344_RS15960	mrna	3267800	3268600	-
3058	SL1344_RS15965	SL1344_RS15965	mrna	3268754	3269485	-
3059	speA	SL1344_RS15970	mrna	3269629	3271605	-
3060	yqgB	SL1344_RS15975	mrna	3271614	3271745	-
3061	SL1344_RS27860	SL1344_RS27860	mrna	3271831	3271980	-
3062	SL1344_RS25905	SL1344_RS25905	mrna	3272040	3272339	-
3063	metK	SL1344_RS15985	mrna	3272395	3273549	+
3064	galP	SL1344_RS15990	mrna	3274042	3275436	+
3065	SL1344_RS15995	SL1344_RS15995	mrna	3275515	3276012	+
3066	endA	SL1344_RS16000	mrna	3276107	3276814	+
3067	rsmE	SL1344_RS16005	mrna	3276891	3277622	+
3068	gshB	SL1344_RS16010	mrna	3277642	3278589	+
3069	SL1344_RS16015	SL1344_RS16015	mrna	3278805	3279368	+
3070	ruvX	SL1344_RS16020	mrna	3279368	3279784	+
3071	SL1344_RS16025	SL1344_RS16025	mrna	3279831	3280517	-
3072	SL1344_RS16030	SL1344_RS16030	mrna	3280649	3281629	-
3073	SL1344_RS16035	SL1344_RS16035	mrna	3281647	3282351	+
3074	SL1344_RS16040	SL1344_RS16040	mrna	3282370	3282936	+
3075	yggU	SL1344_RS16045	mrna	3282933	3283223	+
3076	SL1344_RS16050	SL1344_RS16050	mrna	3283231	3283824	+
3077	hemW	SL1344_RS16055	mrna	3283817	3284953	+
3078	SL1344_RS16060	SL1344_RS16060	mrna	3285044	3286051	-
3079	ansB	SL1344_RS16065	mrna	3286184	3287230	-
3080	SL1344_RS16070	SL1344_RS16070	mrna	3287419	3288138	-
3081	SL1344_RS16075	SL1344_RS16075	mrna	3288188	3288514	-
3082	trmB	SL1344_RS16080	mrna	3288514	3289233	-
3083	mutY	SL1344_RS16085	mrna	3289388	3290440	+
3084	SL1344_RS16090	SL1344_RS16090	mrna	3290468	3290743	+
3085	mltC	SL1344_RS16095	mrna	3290856	3291941	+
3086	SL1344_RS16100	SL1344_RS16100	mrna	3292158	3293414	+
3087	SL1344_RS16105	SL1344_RS16105	mrna	3293476	3295611	-
3088	SL1344_RS16115	SL1344_RS16115	mrna	3296036	3296743	+
3089	SL1344_RS16125	SL1344_RS16125	mrna	3297083	3297463	-
3090	ripA	SL1344_RS16130	mrna	3297528	3298853	-
3091	ripB	SL1344_RS16135	mrna	3298878	3299405	-
3092	ripC	SL1344_RS16140	mrna	3299429	3300271	-
3093	ripR	SL1344_RS16145	mrna	3300363	3301241	+
3094	SL1344_RS16150	SL1344_RS16150	mrna	3301289	3303028	-
3095	SL1344_RS16155	SL1344_RS16155	mrna	3303097	3304281	-
3096	SL1344_RS16160	SL1344_RS16160	mrna	3304793	3305476	+
3097	SL1344_RS16165	SL1344_RS16165	mrna	3305580	3306137	-
3098	SL1344_RS16170	SL1344_RS16170	mrna	3306115	3307614	-
3099	SL1344_RS16175	SL1344_RS16175	mrna	3307823	3308197	-
3100	SL1344_RS16180	SL1344_RS16180	mrna	3308212	3309513	-
3101	SL1344_RS16185	SL1344_RS16185	mrna	3309675	3311159	+
3102	iraD	SL1344_RS16190	mrna	3311295	3311675	-
3103	SL1344_RS16195	SL1344_RS16195	mrna	3311675	3312160	-
3104	SL1344_RS16200	SL1344_RS16200	mrna	3312886	3313809	-
3105	SL1344_RS16205	SL1344_RS16205	mrna	3313848	3314726	-
3106	SL1344_RS16210	SL1344_RS16210	mrna	3315122	3316426	-
3107	uxuA	SL1344_RS16215	mrna	3316831	3318015	+
3108	SL1344_RS16220	SL1344_RS16220	mrna	3318126	3319598	+
3109	uxaC	SL1344_RS16225	mrna	3319610	3321022	+
3110	SL1344_RS16230	SL1344_RS16230	mrna	3321322	3322380	-
3111	gss	SL1344_RS16235	mrna	3323050	3324906	-
3112	yghU	SL1344_RS16240	mrna	3325133	3325999	+
3113	SL1344_RS16245	SL1344_RS16245	mrna	3326067	3326777	-
3114	SL1344_RS16250	SL1344_RS16250	mrna	3326777	3327829	-
3115	hybG	SL1344_RS16255	mrna	3327905	3328153	-
3116	hypA	SL1344_RS16260	mrna	3328181	3328522	-
3117	hybE	SL1344_RS16265	mrna	3328515	3329003	-
3118	SL1344_RS16270	SL1344_RS16270	mrna	3328996	3329490	-
3119	hybC	SL1344_RS16275	mrna	3329490	3331193	-
3120	hybB	SL1344_RS16280	mrna	3331190	3332368	-
3121	hybA	SL1344_RS16285	mrna	3332358	3333344	-
3122	hybO	SL1344_RS16290	mrna	3333347	3334465	-
3123	SL1344_RS16295	SL1344_RS16295	mrna	3334655	3334942	-
3124	SL1344_RS16300	SL1344_RS16300	mrna	3335027	3336670	-
3125	SL1344_RS16305	SL1344_RS16305	mrna	3336977	3337471	-
3126	SL1344_RS16310	SL1344_RS16310	mrna	3337751	3338254	-
3127	SL1344_RS16315	SL1344_RS16315	mrna	3338358	3338768	+
3128	SL1344_RS16320	SL1344_RS16320	mrna	3338755	3339159	+
3129	SL1344_RS16325	SL1344_RS16325	mrna	3339283	3340167	+
3130	exbD	SL1344_RS16330	mrna	3340280	3340705	-
3131	exbB	SL1344_RS16335	mrna	3340712	3341446	-
3132	metC	SL1344_RS16345	mrna	3341698	3342885	+
3133	yghB	SL1344_RS16350	mrna	3343025	3343684	+
3134	SL1344_RS16355	SL1344_RS16355	mrna	3343748	3344647	-
3135	yqhD	SL1344_RS16360	mrna	3344840	3346003	+
3136	dkgA	SL1344_RS16365	mrna	3346109	3346936	+
3137	SL1344_RS16375	SL1344_RS16375	mrna	3348632	3349087	+
3138	SL1344_RS16380	SL1344_RS16380	mrna	3349245	3349439	-
3139	SL1344_RS16385	SL1344_RS16385	mrna	3349642	3351813	-
3140	SL1344_RS16390	SL1344_RS16390	mrna	3352301	3353284	+
3141	SL1344_RS16395	SL1344_RS16395	mrna	3353326	3353808	+
3142	SL1344_RS16400	SL1344_RS16400	mrna	3353819	3355126	+
3143	ftsP	SL1344_RS16405	mrna	3355171	3356583	-
3144	plsC	SL1344_RS16410	mrna	3356657	3357394	-
3145	parC	SL1344_RS16415	mrna	3357651	3359909	-
3146	SL1344_RS16420	SL1344_RS16420	mrna	3360020	3360886	-
3147	SL1344_RS16425	SL1344_RS16425	mrna	3360958	3361350	-
3148	qseB	SL1344_RS16430	mrna	3361502	3362161	+
3149	qseC	SL1344_RS16435	mrna	3362158	3363507	+
3150	SL1344_RS16440	SL1344_RS16440	mrna	3363614	3364195	+
3151	SL1344_RS16445	SL1344_RS16445	mrna	3364227	3364541	+
3152	parE	SL1344_RS16450	mrna	3364666	3366558	-
3153	yqiA	SL1344_RS16455	mrna	3366586	3367167	-
3154	cpdA	SL1344_RS16460	mrna	3367167	3367994	-
3155	SL1344_RS16465	SL1344_RS16465	mrna	3368019	3368441	-
3156	nudF	SL1344_RS16470	mrna	3368438	3369070	-
3157	tolC	SL1344_RS16475	mrna	3369271	3370746	+
3158	SL1344_RS16480	SL1344_RS16480	mrna	3370959	3371630	+
3159	SL1344_RS16485	SL1344_RS16485	mrna	3371636	3372799	+
3160	ygiD	SL1344_RS16490	mrna	3372861	3373649	-
3161	zupT	SL1344_RS16495	mrna	3373790	3374563	+
3162	SL1344_RS27865	SL1344_RS27865	mrna	3374630	3374806	-
3163	SL1344_RS16505	SL1344_RS16505	mrna	3375206	3377002	+
3164	SL1344_RS16510	SL1344_RS16510	mrna	3377022	3377693	+
3165	dsbI	SL1344_RS16515	mrna	3377708	3378385	+
3166	ribB	SL1344_RS16520	mrna	3378556	3379209	-
3167	ubiK	SL1344_RS16525	mrna	3379646	3379945	+
3168	glgS	SL1344_RS16530	mrna	3380019	3380228	-
3169	SL1344_RS16535	SL1344_RS16535	mrna	3380486	3381106	+
3170	SL1344_RS16540	SL1344_RS16540	mrna	3381125	3382804	+
3171	SL1344_RS27580	SL1344_RS27580	mrna	3383044	3383103	+
3172	hldE	SL1344_RS16545	mrna	3383264	3384697	-
3173	glnE	SL1344_RS16550	mrna	3384745	3387588	-
3174	SL1344_RS16555	SL1344_RS16555	mrna	3387706	3389007	-
3175	SL1344_RS16560	SL1344_RS16560	mrna	3389249	3389863	+
3176	SL1344_RS16565	SL1344_RS16565	mrna	3389926	3391167	+
3177	bacA	SL1344_RS16570	mrna	3391272	3392093	-
3178	folB	SL1344_RS16575	mrna	3392191	3392550	-
3179	plsY	SL1344_RS16580	mrna	3392657	3393268	+
3180	SL1344_RS27870	SL1344_RS27870	mrna	3393352	3393495	-
3181	tsaD	SL1344_RS16585	mrna	3393519	3394532	-
3182	rpsU	SL1344_RS16590	mrna	3394760	3394975	+
3183	dnaG	SL1344_RS16595	mrna	3395211	3396956	+
3184	rpoD	SL1344_RS16600	mrna	3396971	3398953	+
3185	mug	SL1344_RS16605	mrna	3399077	3399583	-
3186	SL1344_RS16615	SL1344_RS16615	mrna	3399864	3400631	-
3187	SL1344_RS16620	SL1344_RS16620	mrna	3400863	3401510	+
3188	SL1344_RS16625	SL1344_RS16625	mrna	3401507	3403072	-
3189	SL1344_RS16630	SL1344_RS16630	mrna	3403460	3404980	-
3190	ygjG	SL1344_RS16635	mrna	3405410	3406789	+
3191	SL1344_RS16640	SL1344_RS16640	mrna	3406960	3408978	+
3192	rlmG	SL1344_RS16645	mrna	3409059	3410195	-
3193	SL1344_RS16650	SL1344_RS16650	mrna	3410281	3410778	+
3194	SL1344_RS16655	SL1344_RS16655	mrna	3410930	3411622	+
3195	SL1344_RS16660	SL1344_RS16660	mrna	3411711	3412709	+
3196	SL1344_RS16665	SL1344_RS16665	mrna	3412982	3413950	+
3197	sstT	SL1344_RS16670	mrna	3414205	3415449	+
3198	yqjA	SL1344_RS16675	mrna	3415899	3416561	+
3199	mzrA	SL1344_RS16680	mrna	3416565	3416948	+
3200	SL1344_RS16685	SL1344_RS16685	mrna	3417093	3417461	+
3201	SL1344_RS16690	SL1344_RS16690	mrna	3417503	3417808	+
3202	SL1344_RS16695	SL1344_RS16695	mrna	3417811	3418209	+
3203	SL1344_RS16700	SL1344_RS16700	mrna	3418206	3418505	+
3204	SL1344_RS16705	SL1344_RS16705	mrna	3418743	3419135	+
3205	SL1344_RS16710	SL1344_RS16710	mrna	3419203	3420189	+
3206	SL1344_RS16715	SL1344_RS16715	mrna	3420313	3420678	+
3207	yhaJ	SL1344_RS16720	mrna	3420717	3421613	-
3208	SL1344_RS16725	SL1344_RS16725	mrna	3421718	3422419	+
3209	SL1344_RS16730	SL1344_RS16730	mrna	3422443	3422607	+
3210	SL1344_RS16735	SL1344_RS16735	mrna	3422720	3424030	-
3211	SL1344_RS16740	SL1344_RS16740	mrna	3424056	3425387	-
3212	tdcG	SL1344_RS16745	mrna	3425703	3427067	-
3213	pflB	SL1344_RS16750	mrna	3427137	3429431	-
3214	tdcD	SL1344_RS16755	mrna	3429465	3430673	-
3215	tdcC	SL1344_RS16760	mrna	3430739	3432070	-
3216	tdcB	SL1344_RS16765	mrna	3432091	3433080	-
3217	tdcA	SL1344_RS16770	mrna	3433178	3434116	-
3218	garK	SL1344_RS16775	mrna	3435915	3437060	-
3219	garR	SL1344_RS16780	mrna	3437158	3438048	-
3220	garL	SL1344_RS16785	mrna	3438074	3438844	-
3221	garD	SL1344_RS16790	mrna	3439374	3440945	+
3222	SL1344_RS16795	SL1344_RS16795	mrna	3441185	3442132	-
3223	SL1344_RS16800	SL1344_RS16800	mrna	3442143	3442976	-
3224	SL1344_RS16805	SL1344_RS16805	mrna	3443310	3444164	+
3225	pfkB	SL1344_RS16810	mrna	3444175	3445089	+
3226	SL1344_RS16815	SL1344_RS16815	mrna	3445116	3446543	+
3227	SL1344_RS16820	SL1344_RS16820	mrna	3446530	3447336	+
3228	gatZ	SL1344_RS16825	mrna	3447534	3448805	+
3229	gatA	SL1344_RS16830	mrna	3448820	3449284	+
3230	gatB	SL1344_RS16835	mrna	3449315	3449599	+
3231	SL1344_RS16840	SL1344_RS16840	mrna	3449603	3450976	+
3232	gatD	SL1344_RS16845	mrna	3451020	3452063	+
3233	SL1344_RS16850	SL1344_RS16850	mrna	3452174	3452947	+
3234	rsmI	SL1344_RS16855	mrna	3453105	3453968	-
3235	SL1344_RS16860	SL1344_RS16860	mrna	3454032	3456074	+
3236	SL1344_RS16865	SL1344_RS16865	mrna	3456032	3456427	+
3237	diaA	SL1344_RS16870	mrna	3456449	3457039	+
3238	dolP	SL1344_RS16875	mrna	3457049	3457624	+
3239	SL1344_RS16880	SL1344_RS16880	mrna	3457691	3458326	-
3240	yhbO	SL1344_RS16885	mrna	3458457	3458975	+
3241	SL1344_RS16890	SL1344_RS16890	mrna	3458955	3459398	-
3242	SL1344_RS16895	SL1344_RS16895	mrna	3459436	3459753	+
3243	SL1344_RS16900	SL1344_RS16900	mrna	3459740	3460243	-
3244	ubiT	SL1344_RS16905	mrna	3460237	3460761	-
3245	ubiU	SL1344_RS16910	mrna	3460978	3461973	+
3246	SL1344_RS16915	SL1344_RS16915	mrna	3461982	3462860	+
3247	SL1344_RS16920	SL1344_RS16920	mrna	3463038	3464045	+
3248	SL1344_RS16925	SL1344_RS16925	mrna	3464023	3464742	-
3249	SL1344_RS16930	SL1344_RS16930	mrna	3464901	3465431	+
3250	mtr	SL1344_RS16935	mrna	3465492	3466736	-
3251	deaD	SL1344_RS16940	mrna	3466890	3468779	-
3252	yrbN	SL1344_RS27420	mrna	3468772	3468852	-
3253	nlpI	SL1344_RS16945	mrna	3468958	3469842	-
3254	pnp	SL1344_RS16950	mrna	3469952	3472087	-
3255	rpsO	SL1344_RS16955	mrna	3472329	3472598	-
3256	truB	SL1344_RS16960	mrna	3472749	3473693	-
3257	rbfA	SL1344_RS16965	mrna	3473693	3474094	-
3258	infB	SL1344_RS16970	mrna	3474315	3476993	-
3259	nusA	SL1344_RS16975	mrna	3477018	3478520	-
3260	rimP	SL1344_RS16980	mrna	3478548	3479000	-
3261	argG	SL1344_RS16990	mrna	3479628	3480971	+
3262	SL1344_RS16995	SL1344_RS16995	mrna	3481057	3482121	-
3263	secG	SL1344_RS17005	mrna	3482557	3482889	-
3264	glmM	SL1344_RS17010	mrna	3483112	3484449	-
3265	folP	SL1344_RS17015	mrna	3484442	3485290	-
3266	tnpA	SL1344_RS17020	mrna	3485437	3485895	-
3267	ftsH	SL1344_RS17025	mrna	3486106	3488040	-
3268	rlmE	SL1344_RS17030	mrna	3488144	3488770	-
3269	yhbY	SL1344_RS17035	mrna	3488897	3489190	+
3270	greA	SL1344_RS17040	mrna	3489346	3489822	-
3271	dacB	SL1344_RS17050	mrna	3490070	3491503	+
3272	cgtA	SL1344_RS17055	mrna	3491635	3492807	-
3273	SL1344_RS17060	SL1344_RS17060	mrna	3492823	3493788	-
3274	rpmA	SL1344_RS17065	mrna	3493918	3494175	-
3275	rplU	SL1344_RS17070	mrna	3494195	3494506	-
3276	ispB	SL1344_RS17075	mrna	3494764	3495735	+
3277	sfsB	SL1344_RS17080	mrna	3495967	3496254	+
3278	murA	SL1344_RS17085	mrna	3496312	3497571	-
3279	ibaG	SL1344_RS17090	mrna	3497625	3497879	-
3280	mlaB	SL1344_RS17095	mrna	3498067	3498363	-
3281	mlaC	SL1344_RS17100	mrna	3498363	3498998	-
3282	mlaD	SL1344_RS17105	mrna	3499017	3499568	-
3283	mlaE	SL1344_RS17110	mrna	3499573	3500355	-
3284	mlaF	SL1344_RS17115	mrna	3500363	3501175	-
3285	SL1344_RS17120	SL1344_RS17120	mrna	3501388	3502365	+
3286	kdsD	SL1344_RS17125	mrna	3502379	3503365	+
3287	kdsC	SL1344_RS17130	mrna	3503386	3503952	+
3288	lptC	SL1344_RS17135	mrna	3503949	3504524	+
3289	lptA	SL1344_RS17140	mrna	3504493	3505047	+
3290	lptB	SL1344_RS17145	mrna	3505054	3505779	+
3291	rpoN	SL1344_RS17150	mrna	3505827	3507260	+
3292	hpf	SL1344_RS17155	mrna	3507283	3507570	+
3293	ptsN	SL1344_RS17160	mrna	3507688	3508179	+
3294	rapZ	SL1344_RS17165	mrna	3508225	3509079	+
3295	npr	SL1344_RS17170	mrna	3509076	3509348	+
3296	yrbL	SL1344_RS17175	mrna	3509597	3510229	+
3297	mtgA	SL1344_RS17180	mrna	3510304	3511032	-
3298	elbB	SL1344_RS17185	mrna	3511029	3511682	-
3299	arcB	SL1344_RS17190	mrna	3511909	3514245	-
3300	SL1344_RS17195	SL1344_RS17195	mrna	3514339	3515268	-
3301	gltB	SL1344_RS17205	mrna	3515940	3520400	+
3302	gltD	SL1344_RS17210	mrna	3520410	3521828	+
3303	SL1344_RS17215	SL1344_RS17215	mrna	3522035	3523138	+
3304	codB	SL1344_RS17220	mrna	3523255	3524508	+
3305	SL1344_RS17225	SL1344_RS17225	mrna	3524495	3525775	+
3306	nanQ	SL1344_RS17230	mrna	3525858	3526325	-
3307	nanK	SL1344_RS17235	mrna	3526322	3527197	-
3308	SL1344_RS17240	SL1344_RS17240	mrna	3527194	3527883	-
3309	nanT	SL1344_RS17245	mrna	3527930	3529420	-
3310	nanA	SL1344_RS17250	mrna	3529536	3530429	-
3311	nanR	SL1344_RS17255	mrna	3530564	3531355	-
3312	sspB	SL1344_RS17260	mrna	3531464	3531964	-
3313	sspA	SL1344_RS17265	mrna	3531970	3532608	-
3314	SL1344_RS17270	SL1344_RS17270	mrna	3532871	3533623	-
3315	rpsI	SL1344_RS17275	mrna	3533823	3534215	-
3316	rplM	SL1344_RS17280	mrna	3534231	3534659	-
3317	zapE	SL1344_RS17285	mrna	3534962	3536086	-
3318	zapG	SL1344_RS17290	mrna	3536279	3536677	+
3319	degQ	SL1344_RS17295	mrna	3536834	3538201	+
3320	degS	SL1344_RS17300	mrna	3538294	3539364	+
3321	SL1344_RS17305	SL1344_RS17305	mrna	3539398	3540129	-
3322	SL1344_RS17310	SL1344_RS17310	mrna	3540149	3541450	-
3323	oadA	SL1344_RS17315	mrna	3541466	3543241	-
3324	SL1344_RS17320	SL1344_RS17320	mrna	3543257	3543511	-
3325	ttdB	SL1344_RS17325	mrna	3543667	3544284	-
3326	ttdA	SL1344_RS17330	mrna	3544284	3545183	-
3327	SL1344_RS17335	SL1344_RS17335	mrna	3545216	3546484	-
3328	SL1344_RS17340	SL1344_RS17340	mrna	3546695	3547360	-
3329	SL1344_RS17345	SL1344_RS17345	mrna	3547347	3547976	-
3330	mdh	SL1344_RS17350	mrna	3548096	3549034	-
3331	argR	SL1344_RS17355	mrna	3549448	3549918	+
3332	yhcN	SL1344_RS17360	mrna	3550283	3550546	+
3333	yhcN-B	SL1344_RS17365	mrna	3550650	3550916	+
3334	SL1344_RS17370	SL1344_RS17370	mrna	3550976	3551248	-
3335	aaeB	SL1344_RS17375	mrna	3551420	3553387	-
3336	aaeA	SL1344_RS17380	mrna	3553393	3554325	-
3337	aaeX	SL1344_RS17385	mrna	3554333	3554536	-
3338	aaeR	SL1344_RS17390	mrna	3554718	3555647	+
3339	tldD	SL1344_RS17395	mrna	3555770	3557215	-
3340	yhdP	SL1344_RS17400	mrna	3557360	3561160	-
3341	rng	SL1344_RS17405	mrna	3561267	3562736	-
3342	SL1344_RS17410	SL1344_RS17410	mrna	3562726	3563319	-
3343	mreD	SL1344_RS17415	mrna	3563328	3563816	-
3344	mreC	SL1344_RS17420	mrna	3563819	3564871	-
3345	mreB	SL1344_RS17425	mrna	3564936	3565979	-
3346	csrD	SL1344_RS17435	mrna	3566287	3568227	-
3347	SL1344_RS17440	SL1344_RS17440	mrna	3568431	3569405	+
3348	msrP	SL1344_RS17445	mrna	3569518	3570522	+
3349	msrQ	SL1344_RS17450	mrna	3570523	3571122	+
3350	accB	SL1344_RS17455	mrna	3571515	3571985	+
3351	accC	SL1344_RS17460	mrna	3571996	3573345	+
3352	SL1344_RS17465	SL1344_RS17465	mrna	3573454	3573696	+
3353	panF	SL1344_RS17470	mrna	3573686	3575137	+
3354	prmA	SL1344_RS17475	mrna	3575149	3576030	+
3355	dusB	SL1344_RS17480	mrna	3576691	3577656	+
3356	fis	SL1344_RS17485	mrna	3577682	3577978	+
3357	yhdJ	SL1344_RS17490	mrna	3578064	3578948	+
3358	SL1344_RS17495	SL1344_RS17495	mrna	3579031	3579195	+
3359	SL1344_RS17500	SL1344_RS17500	mrna	3579346	3581445	+
3360	envR	SL1344_RS17505	mrna	3581448	3582110	-
3361	SL1344_RS17510	SL1344_RS17510	mrna	3582524	3583681	+
3362	SL1344_RS17515	SL1344_RS17515	mrna	3583693	3586806	+
3363	SL1344_RS17520	SL1344_RS17520	mrna	3587042	3587263	+
3364	SL1344_RS27425	SL1344_RS27425	mrna	3593698	3593850	-
3365	SL1344_RS17555	SL1344_RS17555	mrna	3593964	3594518	+
3366	SL1344_RS17560	SL1344_RS17560	mrna	3594494	3594751	-
3367	aroE	SL1344_RS17565	mrna	3594748	3595566	-
3368	tsaC	SL1344_RS17570	mrna	3595571	3596143	-
3369	SL1344_RS17575	SL1344_RS17575	mrna	3596148	3596690	-
3370	smg	SL1344_RS17580	mrna	3596717	3597190	-
3371	dprA	SL1344_RS17585	mrna	3597162	3598286	-
3372	def	SL1344_RS17590	mrna	3598418	3598927	+
3373	fmt	SL1344_RS17595	mrna	3598943	3599890	+
3374	rsmB	SL1344_RS17600	mrna	3599942	3601231	+
3375	trkA	SL1344_RS17605	mrna	3601253	3602629	+
3376	mscL	SL1344_RS17610	mrna	3602771	3603184	+
3377	zntR	SL1344_RS17620	mrna	3603447	3603872	-
3378	SL1344_RS17625	SL1344_RS17625	mrna	3603883	3604251	-
3379	rplQ	SL1344_RS17630	mrna	3604359	3604742	-
3380	SL1344_RS17635	SL1344_RS17635	mrna	3604783	3605772	-
3381	rpsD	SL1344_RS17640	mrna	3605798	3606418	-
3382	rpsK	SL1344_RS17645	mrna	3606452	3606841	-
3383	rpsM	SL1344_RS17650	mrna	3606858	3607214	-
3384	rpmJ	SL1344_RS17655	mrna	3607361	3607477	-
3385	secY	SL1344_RS17660	mrna	3607509	3608840	-
3386	rplO	SL1344_RS17665	mrna	3608848	3609282	-
3387	rpmD	SL1344_RS17670	mrna	3609286	3609465	-
3388	rpsE	SL1344_RS17675	mrna	3609469	3609972	-
3389	rplR	SL1344_RS17680	mrna	3609987	3610340	-
3390	rplF	SL1344_RS17685	mrna	3610350	3610883	-
3391	rpsH	SL1344_RS17690	mrna	3610896	3611288	-
3392	rpsN	SL1344_RS17695	mrna	3611322	3611627	-
3393	rplE	SL1344_RS17700	mrna	3611642	3612181	-
3394	rplX	SL1344_RS17705	mrna	3612196	3612510	-
3395	rplN	SL1344_RS17710	mrna	3612521	3612892	-
3396	rpsQ	SL1344_RS17715	mrna	3613056	3613310	-
3397	rpmC	SL1344_RS17720	mrna	3613310	3613501	-
3398	rplP	SL1344_RS17725	mrna	3613501	3613911	-
3399	rpsC	SL1344_RS17730	mrna	3613924	3614625	-
3400	rplV	SL1344_RS17735	mrna	3614643	3614975	-
3401	rpsS	SL1344_RS17740	mrna	3614990	3615268	-
3402	rplB	SL1344_RS17745	mrna	3615285	3616106	-
3403	rplW	SL1344_RS17750	mrna	3616124	3616426	-
3404	rplD	SL1344_RS17755	mrna	3616423	3617028	-
3405	rplC	SL1344_RS17760	mrna	3617039	3617668	-
3406	rpsJ	SL1344_RS17765	mrna	3617701	3618012	-
3407	hopD	SL1344_RS17770	mrna	3618392	3618859	+
3408	bfr	SL1344_RS17775	mrna	3618856	3619332	-
3409	bfd	SL1344_RS17780	mrna	3619405	3619599	-
3410	tuf	SL1344_RS17785	mrna	3619784	3620968	-
3411	fusA	SL1344_RS17790	mrna	3621040	3623154	-
3412	rpsG	SL1344_RS17795	mrna	3623251	3623721	-
3413	rpsL	SL1344_RS17800	mrna	3623817	3624191	-
3414	tusB	SL1344_RS17805	mrna	3624317	3624604	-
3415	tusC	SL1344_RS17810	mrna	3624612	3624968	-
3416	tusD	SL1344_RS17815	mrna	3624968	3625354	-
3417	SL1344_RS17820	SL1344_RS17820	mrna	3625354	3626076	-
3418	fkpA	SL1344_RS17825	mrna	3626353	3627171	-
3419	SL1344_RS17830	SL1344_RS17830	mrna	3627391	3627609	+
3420	slyD	SL1344_RS17835	mrna	3627797	3628387	-
3421	SL1344_RS17840	SL1344_RS17840	mrna	3628482	3628682	-
3422	kefB	SL1344_RS17845	mrna	3628693	3630498	-
3423	kefG	SL1344_RS17850	mrna	3630498	3631049	-
3424	SL1344_RS17855	SL1344_RS17855	mrna	3631315	3633222	+
3425	SL1344_RS17860	SL1344_RS17860	mrna	3633385	3633606	+
3426	SL1344_RS17865	SL1344_RS17865	mrna	3633608	3633919	-
3427	SL1344_RS17870	SL1344_RS17870	mrna	3634117	3635184	+
3428	SL1344_RS17875	SL1344_RS17875	mrna	3635181	3635399	+
3429	SL1344_RS17880	SL1344_RS17880	mrna	3635451	3636320	+
